protein,drug,label,prediction
,NCc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)cc1,8.376751,7.1892195
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(-c6cc(Cl)ncc6Cl)s5)CC4c4ccccc4)CC3)cnc21,7.6382723,7.528997
,COc1cc(OC)c(N(CC#N)C(=O)c2ccc3c(Cl)c4c(nc3c2)CCCC4)cc1Cl,3.5228786,4.4050426
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sccc5-c5ccncc5)CC4c4ccccc4)CC3)cnc21,6.2441254,6.7917137
,O=C(Nc1nc2ccc(NS(=O)(=O)c3cccnc3)cc2s1)C1CCNCC1,4.1765256,4.4827795
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccn(C)c7)scc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,6.761954,7.8113184
,Nc1c(Oc2ccc(F)c(OC(F)(F)F)c2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.478862,6.92313
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CC6CCC6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.008774,7.114516
,O=C(C1CCCCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(cnn3-c3ccccc3)c2=O)CC1,7.844664,7.1090307
,O=C(c1ccc2c(Cl)c3c(nc2c1)CCCC3)N1CCCCCC1,4.5257835,4.620414
,CCc1c(-c2cccc(C(C)C)c2)cnc(N)c1-c1ccc(O)cc1,4.30103,4.702615
,CN(C(=O)c1nnc(Sc2c(Cl)cncc2Cl)s1)c1ccc2c(c1)S(=O)(=O)C=C2,5.823909,5.418988
,Cc1nc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)cs1,7.318759,7.5763783
,Cc1cc(-c2cc(F)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)ccn1,8.173925,7.614256
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ncc(-c6ccccc6)s5)CC4c4ccccc4)CC3)cnc21,7.537602,7.3719034
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(F)cc5)CC4c4ccccc4)CC3)cnc21,7.0655017,7.1021905
,COc1cc(Cl)cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)c(=O)c2N)c1,8.127261,8.088592
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7ccc(CN)cc7)cnc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.7151184,7.5335636
,O=C1c2ccccc2-c2nn3c(C(F)(F)F)nnc3nc21,6.6458917,5.0395503
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,7.197911,7.416787
,C#CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(-c6ccc(C)nc6)s5)CC4c4ccccc4)CC3)cnc21,7.6197886,7.298405
,CS(=O)(=O)c1ccc(C(=O)Nc2ccc3nc(NC(=O)c4ccco4)sc3c2)cc1,4.60206,3.8816414
,CC(=O)C1=C(O)C(=O)N(CCc2ccc(Br)cc2)C1c1ccc(Cl)cc1,5.376751,5.145902
,O=C([C@H]1Cc2cc(Cl)cc(-c3ccnc4cc(CO)sc34)c2O1)N1CCNCC1,7.3665314,7.729719
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)C(=O)CC6)CC4c4ccccc4)CC3)cnc21,7.2676063,7.3515854
,O=C(NCCCN1CCc2ccccc2C1)c1ccc2c(Cl)c3c(nc2c1)CCCC3,4.4145393,4.8587117
,C=C(C)[C@H]1CC[C@@](C)(O)[C@H]1CC1=C(O)C(CC=C(C)C)(CC=C(C)C)C(=O)C(C(=O)C(C)C)=C1O,5.0,5.0438247
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6cc(OC)c(OC)c(OC)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.481486,7.5333805
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CC(F)(F)F)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.2676063,7.1128216
,COCCOCCN(C(=O)c1nnc(Sc2c(Cl)cncc2Cl)s1)c1ccc2c(c1)S(=O)(=O)C=C2,5.455932,5.544768
,O=C(NCc1cccc(CN2CCCC2)c1)c1ccc2c(Cl)c3c(nc2c1)CCCC3,4.737549,4.5673556
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(OC)nc6)nc5C)CC4c4ccccc4)CC3)cnc21,7.552842,7.1715093
,Nc1c(Oc2ccc(CCF)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.935542,7.2540913
,CC(CC(=O)N1CCC(O)(Cn2cnc3cc(NC(=O)CCN4CCOCC4)ccc3c2=O)CC1)c1ccccc1,6.318759,5.69289
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1ccoc1,4.4412913,3.90134
,Cc1c(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)ccc2c1S(=O)(=O)CC2,5.455932,5.6622047
,CN1CCC(CN2CCN(C(=O)c3ccc4c(Cl)c5c(nc4c3)CCCC5)CC2)CC1,5.070581,5.0448294
,COc1nccnc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,7.197226,7.454356
,Cc1nc(C2CCCN(C)C2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,8.034799,7.8275404
,COCCOc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.283997,7.778286
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(-c6cccnc6)s5)CC4c4ccccc4)CC3)cnc21,7.468521,7.5838842
,COc1cc(Cl)cc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnc(-c7ccc(OC)nc7)s6)CC5c5ccccc5)CC4)cnc32)c1,7.1366773,7.3313236
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccccc1,4.649752,4.7165914
,O=C(CCc1ccccc1)N1CCC(O)(Cn2cnc3occc3c2=O)CC1,4.0604806,4.905094
,CC(=O)Nc1cccc(-c2cnc(N)c(-c3ccc(O)cc3)c2)c1,4.821023,4.5989943
,CCc1c(-c2ccc(O)cc2)cnc(N)c1-c1ccc2cn[nH]c2c1,4.860121,4.966677
,COC1(C#Cc2cccnn2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,8.254145,7.225297
,Nc1c(Oc2ccccc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2(F)F)c1=O,5.3645163,7.396679
,Oc1ccc(-c2ncc(C3CCNCC3)o2)cc1,4.484126,4.8606305
,Cc1cc(-c2sc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)c(Cl)c2C)ccn1,7.49485,7.106863
,COC1(C#Cc2cnccn2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)CC2)C(c2ccccc2)C1,7.5287085,6.8824587
,CN1CCN(CC(=O)NCc2ccc(N(Sc3c(Cl)cncc3Cl)C(=O)c3cc([N+](=O)[O-])cs3)cc2)CC1,5.437707,5.120821
,CCOCCC(=O)NCc1ccc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)cc1,6.3665314,7.0998936
,O=C1NC(=O)C(=C2CCNC(=O)c3[nH]ccc32)N1,5.4202166,4.5507936
,Cc1ccc(-c2ccc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.4089355,7.3116646
,N#Cc1nc2c(nc1C#N)-c1ccc(F)cc1C2=O,5.3665314,4.2280273
,C=C=CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(-c6ccc(C)nc6)s5)CC4c4ccccc4)CC3)cnc21,7.49485,7.3200707
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6N(C)C)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,6.3665314,7.6175537
,CC(=O)c1nc([N+](=O)[O-])c(Sc2ccc(F)cc2F)s1,5.2132487,5.0438166
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(-c7ccccc7)cn(C)c6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,6.387216,7.4605255
,Cc1nc(C)c(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)s1,7.49485,7.386231
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ncccn6)CC5c5ccccc5)CC4)cnc32)cc1,7.2881927,7.269315
,Cc1cnc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)cn1,7.50724,7.3240557
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)C5CC5c5ccccc5)CC4c4ccccc4)CC3)cnc21,6.6197886,6.8432145
,O=C(Nc1ccc2nc(NC(=O)c3ccco3)sc2c1)c1cnc2ccccc2c1,3.60206,4.0939837
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ncccn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,7.266803,7.246269
,Cc1ccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)cn1,7.2839966,7.5263577
,CCc1c(-c2ccc(Cl)cc2)cnc(N)c1-c1ccc(O)cc1,4.7544875,4.3676124
,CC(=O)c1cccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)c1,5.823909,5.834112
,O=C(CCc1ccccc1)N1CCC(O)(Cn2cnc3cc(NCCc4ccccc4)ccc3c2=O)CC1,4.815025,4.698247
,CN(CCCNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3)Cc1ccccc1,4.551294,4.896092
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnc(-c7ccc(N(C)C)nc7)s6)CC5c5ccccc5)CC4)cnc32)cc1,7.468521,7.6158266
,CCc1c(-c2cnc(OC)nc2)cnc(N)c1-c1ccc(O)cc1,3.866461,4.6259575
,COc1ccc(CCN2C(=O)C(O)=C(C(C)=O)C2c2ccc(Br)cc2)cc1,5.277366,5.22034
,C=CC(=O)N1CCCc2ccc(C(=O)N3CC[C@@H](C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)[C@@H](c4ccccc4)C3)cc21,6.853872,7.2897596
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)cnc21,7.6382723,7.417227
,CNCc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)cc1,8.187087,7.219776
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5cccc(F)c5)CC4c4ccccc4)CC3)cnc21,7.1426673,7.0458717
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnn6c(-c7ccoc7)ccc6c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.536107,7.3496017
,CN(C)CCCNC1CS(=O)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,6.69897,5.934185
,Cc1cc(C)nc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc(Oc5ccc(F)cc5)c(N)c4=O)C(F)(F)C3)C(c3ccccc3)C2)n1,7.429457,7.628231
,O=C(C1CCCCC1n1ccnc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,6.2441254,6.2377605
,O=C(C1CCN(Cc2cnc(-c3ccc(O)nc3)s2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3cccc(Cl)c3)c2=O)CC1,7.8860564,8.227532
,CCc1c(-c2cccc(OC)c2)cnc(N)c1-c1ccc(O)cc1,4.3001623,4.485468
,CC(c1ccc(Cl)cc1Cl)n1nc(C#N)c2ncc(N3CC(C4CCCN(CCO)C4)C3)nc21,9.0,4.9807725
,COc1ccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCCCC5c5ccccc5)CC4)cnc32)cc1,7.5702477,7.3093224
,O=C(NCCN1CCOCC1)c1ccc(N(Sc2c(Cl)cncc2Cl)C(=O)c2cc([N+](=O)[O-])cs2)cc1,5.928118,5.023861
,Cc1ccc(-c2sc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)cc2Br)cn1,7.537602,7.487336
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc6c(c5)C(=O)NCC6)CC4c4ccccc4)CC3)cnc21,7.1307683,7.386656
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ncccn4)CC3c3ccccc3)CC2(F)F)c1=O,7.437707,7.5551643
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccccc6Cl)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.1426673,7.731237
,Cc1nc(Cc2ccccc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4cccnc4c3=O)CC2)C(c2ccccc2)C1,7.1307683,6.696004
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccc(CN)cc6)c(N)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,10.19382,8.29379
,CC(=O)C1=C(O)C(=O)N(CCc2ccccc2)C1c1cccnc1Cl,4.920819,4.808114
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(F)c(OC)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.8860564,7.684901
,O=C(C1CCN(Cc2ccccc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3ccc(NCc4ccccc4)nc3c2=O)CC1,6.537602,6.427844
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(OC(F)(F)F)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.229148,7.4052706
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5ccc(-c6cnccn6)s5)CC4c4ccccc4)CC3)cnc21,7.5086384,7.2935896
,C=C=CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccc(C)nc6)nc5C)CC4c4ccccc4)CC3)cnc21,7.5850267,7.253564
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sccc5-c5cccnc5)CC4c4ccccc4)CC3)cnc21,6.4202166,6.819132
,O=C(C1CCN(Cc2cccnc2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,8.004365,7.5275335
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc(Oc6ccccc6)c(N)c5=O)C(F)(F)C4)C(c4ccccc4)C3)s2)cn1,8.815309,8.416462
,CN(C)c1nc2ccccn2c1-c1ccc(O)cc1,4.6197886,4.4919753
,COc1ccc(-c2scc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnccn6)CC5c5ccccc5)CC4)cnc23)cc1,7.3196645,7.5224724
,Nc1ccc(C(=O)Nc2ccc3nc(NC(=O)c4ccco4)sc3c2)cc1,4.3279023,3.9136481
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(Cc5ccc(-c6ccc(N)nc6)s5)CC4c4ccccc4)CC3)cnc21,7.207608,7.3057365
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(S(=O)(=O)c5ccc(Br)s5)CC4c4ccccc4)CC3)cnc21,6.6382723,6.6664724
,CCc1c(-c2ccc(C)nc2)cnc(N)c1-c1ccc(O)cc1,4.5058455,4.6951113
,Cc1cc(C)nc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5-c5ccccc5)c4=O)CC3)C(c3ccccc3)C2)n1,7.2395773,7.3644104
,COc1ccc(C2C(C#N)=C(N)Oc3n[nH]c(-c4cccs4)c32)cc1C(F)(F)F,6.124939,5.3687134
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)ccc1Cl,7.243364,6.9708467
,O=C(C1CCN(Cc2ncccn2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.3410354,7.3425655
,CCn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCN(C(=O)c5sc(-c6ccccc6F)nc5C)CC4c4ccccc4)CC3)cnc21,7.3565474,7.339466
,CC(CC(=O)N1CCC(O)(Cn2cnc3c(-c4ccc5c(c4)C(N)CO5)n(C)nc3c2=O)CC1)c1ccccc1,7.47237,7.7026205
,Cc1nc(-c2ccc(C#N)nc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4-c4ccccc4)c3=O)CC2)C(c2ccccc2)C1,7.5850267,7.9124546
,Cc1cc(C(=O)N2CCC(C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)C(c3ccccc3)C2)sc1-c1ccc(N)nc1,7.537602,7.599576
,Cc1cc(Cl)cc(-c2ccnc3cc(Cn4c(=O)ccn(CC(F)(F)F)c4=O)sc23)c1OC1CNCCC1F,6.0,6.3740807
,COC1(C#Cc2cccc(N)n2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.609065,7.06966
,O=C(C1CCN(Cc2cc3ccccc3o2)CC1c1ccccc1)N1CCC(O)(Cn2cnc3[nH]ccc3c2=O)CC1,7.09691,7.044029
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ccncn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,7.0078883,7.2091093
,O=C(CCC1CCCC1)N1CCC(O)(Cn2cnc3cc(Cl)ccc3c2=O)CC1,5.4626913,4.8023753
,CC(=O)c1nc([N+](=O)[O-])c(Sc2cccc(Cl)c2Cl)s1,5.003051,4.697023
,Nc1nc2c(C(F)(F)F)cccn2c1-c1ccc(O)cc1,4.5850267,4.510562
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6CCO)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.318759,7.360154
,CC1CS(=O)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,7.124939,5.8938947
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(Cc4ccnc(Cl)n4)CC3c3ccccc3)CC2(F)F)c1=O,7.7721133,7.559557
,COc1cccc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6cnc(-c7ccoc7)s6)CC5c5ccccc5)CC4)cnc32)c1,7.6575775,7.9617634
,NCc1ccc(-c2cnc3c(=O)n(CC4(O)CCN(C(=O)CC(c5ccccc5)C(F)F)CC4)cnn23)cc1,7.905529,5.9379187
,CN(C)CC(C)(C)CNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3,4.308035,4.4764857
,Cn1ccc2c(=O)n(CC3(O)CCN(C(=O)C4CCCCC4c4ccoc4)CC3)cnc21,6.275724,5.856965
,CC(C)Cc1nnc2nc3c(nn12)-c1ccccc1C3=O,6.102923,5.41689
,Cn1cc(-c2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(Cc6ccnc(C#N)c6)CC5c5ccccc5)CC4)cnn23)cn1,7.0649967,6.729884
,C=CC(=O)NCc1ccc(C(=O)N2CC[C@H](C(=O)N3CCC(O)(Cn4cnc5c(ccn5C)c4=O)CC3)[C@H](c3ccccc3)C2)cc1,6.5850267,7.080364
,Nc1c(Oc2cccc(F)c2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,6.737549,7.0025463
,CC(=O)c1nc([N+](=O)[O-])c(Sc2c(Cl)cccc2Cl)s1,5.3477535,4.850868
,COC1(C#Cc2nccc(C)n2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.112383,7.21845
,COc1cc(Oc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5cnc(C)cn5)CC4c4ccccc4)CC3(F)F)c(=O)c2N)ccc1F,8.107905,7.3052382
,COc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6cccc(OCc7ccccc7)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.102373,7.2528043
,CCc1c(-c2cnn(CC(C)C)c2)cnc(N)c1-c1ccc(O)cc1,4.1511955,4.565821
,Cc1ccc(-c2nc(C)c(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6cc(Cl)cc(Cl)c6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,7.6575775,7.670087
,Cc1ccc(-c2csc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)n2)cn1,6.79588,7.3099747
,Nc1c(Oc2ccc(F)cc2)ncn(CC2(O)CCN(C(=O)C3CCN(S(=O)(=O)c4ccc(-c5cccs5)s4)CC3c3ccccc3)CC2)c1=O,6.9100947,7.388873
,Cc1ccc(-c2ncc(CN3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6-c6ccc(CO)cc6)c5=O)CC4)C(c4ccccc4)C3)s2)cn1,8.167491,8.063288
,N#Cc1cc(Cl)cc(-c2ccnc3cc(CO)sc23)c1O[C@H]1CCCNC1,4.5228786,6.273878
,COc1nccnc1CN1CCC(C(=O)N2CCC(O)(Cn3cnc4c(-c5ccccc5)scc4c3=O)CC2)C(c2ccccc2)C1,7.322393,7.5184755
,CNC1CCc2cc(-c3c4ncn(CC5(O)CCN(C(=O)CC(C)n6cccc6)CC5)c(=O)c4nn3C)ccc21,7.2373214,7.3615794
,CCN1CCCC1CNC(=O)c1ccc2c(Cl)c3c(nc2c1)CCCC3,4.939302,4.573477
,Cc1nc(-c2ccsc2)sc1C(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc4c(ccn4C)c3=O)CC2)C(c2ccccc2)C1,7.49485,7.488554
,CC(CC(=O)N1CCC(O)(Cn2cnn3c(-c4ccc5c(c4)CC(N)C5)cnc3c2=O)CC1)c1ccccc1,7.4260845,7.5647955
,O=C(Nc1nc2ccc(NS(=O)(=O)c3ccc(Cl)s3)cc2s1)c1ccco1,3.8153086,3.820756
,CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccccc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.8632793,7.239671
,COc1cc(OC)cc(-n2ccc3c(=O)n(CC4(O)CCN(C(=O)C5CCN(C(=O)c6sc(-c7ccc(C)nc7)nc6C)CC5c5ccccc5)CC4)cnc32)c1,8.040958,7.908407
,CN1CCC(c2noc(-c3ccc(O)cc3)n2)C1,3.8827288,4.8108435
,Nc1c(Oc2ccc(OCCO)cc2)ncn(CC2(O)CCN(C(=O)C3CCC(F)(F)CC3c3ccccc3)CC2)c1=O,7.338187,7.341717
,CC(=O)c1nc([N+](=O)[O-])c(Sc2c(Cl)cncc2Cl)s1,6.1739254,5.2572746
,Cc1ccc(Oc2ncn(CC3(O)CCN(C(=O)C4CCC(F)(F)CC4c4ccccc4)CC3)c(=O)c2N)cc1O,7.6556077,7.240351
,CNS(=O)(=O)c1ccc(NC(=O)c2nnc(Sc3c(Cl)cncc3Cl)s2)cc1,6.0,5.4238853
,O=C1CCC(=O)N1Cc1cc2nccc(-c3cc(Cl)cc4c3O[C@@H](c3onc5c3CNCC5)C4)c2s1,9.420217,7.7439203
,CC1CS(=N)(=O)c2cc(NC(=O)c3cc([N+](=O)[O-])c(Sc4c(Cl)cncc4Cl)s3)ccc21,6.3279023,5.791561
,O=C(Cc1cccc(O)c1)Nc1ccc2ncn(CC3(O)CCN(C(=O)C4CCN(Cc5ccccc5F)CC4c4ccccc4)CC3)c(=O)c2n1,7.537602,7.0106106
,CC(C)(C)OC(=O)N1CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4cccnc4)c(N)c3=O)CC2)C(c2ccccc2)C1,6.6458917,7.019103
,COC1(C#Cc2ccccn2)CCC(C(=O)N2CCC(O)(Cn3cnc(Oc4ccc(F)cc4)c(N)c3=O)C(F)(F)C2)C(c2ccccc2)C1,7.950782,7.132366
,Cc1ccc(CN2CCC(C(=O)N3CCC(O)(Cn4cnc5[nH]c(-c6ccccc6F)cc5c4=O)CC3)C(c3ccccc3)C2)cc1,6.387216,6.9843273
,Cc1cncc(-c2ccc(C(=O)N3CCC(C(=O)N4CCC(O)(Cn5cnc6c(ccn6C)c5=O)CC4)C(c4ccccc4)C3)s2)n1,7.1487417,7.3319693
,CC(C)Nc1nc2ccccn2c1-c1ccc(O)cc1,5.102373,4.735603
,N#Cc1nc2c(nc1C(N)=O)-c1ccccc1C2=NO,4.8860564,4.6280217
,O=C(C1CCNCC1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,7.500313,7.2340317
,O=C(C1CCC(F)(F)CC1c1ccsc1)N1CCC(O)(Cn2cnc3c(-c4ccccc4)scc3c2=O)CC1,6.5086384,6.8481894
,CCc1c(-c2ccc(F)c(F)c2)cnc(N)c1-c1ccc(O)cc1,4.935542,4.590247
,O=C([C@H]1OCCO[C@H]1c1ccccc1)N1CCC(O)(Cn2cnc3c(ccn3-c3ccccc3)c2=O)CC1,4.7121983,5.2717247
